canonicalPostId,canonicalUrl,creatorId,creator,creatorProfileUrl,cohort,sizeCell,followerCount,publishedAt,publicInteractions,radarPanel,decisionPanel,strictPanel,automatedFeatureVersion,hook,job,proof,artifact,contentClass,problemFamily,cta,nativeFormat,usesNumber,usesQuestion,operationalInputs,operationalSteps,operationalOutput,operationalValidation,ddNews,ddPromotion,ddPersonalAuthority,ddCommentGate,ddEvergreen,captionChars,captionWords,lineCount,paragraphCount,bulletLineCount,questionCount,firstLineChars,firstLineHasQuestion,firstLineHasNumber,urlPresent,numericExpressionPresent,sourceTermPresent,artifactTermPresent,endingQuestion,creatorMedianInteractions,responseRatio,logResponseLift,creatorPercentile,heuristicSignalFlag,strongestPanel
LI-7430319331068059648,https://www.linkedin.com/posts/leilagharani_excel-msexcel-chart-activity-7430319331068059648-F8hj,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-02-19T18:36:17.184Z,167,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB7,C6,F2_static_image,true,true,false,false,false,false,false,false,false,false,true,481,85,11,6,0,1,57,true,false,true,true,false,false,false,451.5,0.3712707182320442,-0.9908237837367224,0.0625,false,strict
LI-7432048872325173248,https://www.linkedin.com/posts/leilagharani_excel-activity-7432048872325173248-KExZ,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-02-24T13:08:51.953Z,1604,true,true,true,aofa-2026-07-28-v1,H9,J1,P5,AR0,K3,PB7,C7,F3_multi_image,true,false,false,false,false,false,false,false,false,false,true,1267,220,19,10,0,0,44,false,false,false,true,false,false,false,451.5,3.546961325966851,1.266091272424135,0.9375,true,strict
LI-7432859819360796672,https://www.linkedin.com/posts/leilagharani_excel-activity-7432859819360796672-hBCa,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-02-26T18:51:16.793Z,623,true,true,true,aofa-2026-07-28-v1,H8,J2,P0,AR0,K2,PB7,C6,F5_video,false,true,false,false,false,false,false,false,false,false,true,170,29,5,3,0,1,61,true,false,false,false,false,false,false,451.5,1.3790055248618784,0.3213626052294467,0.6875,false,strict
LI-7435612736656412672,https://www.linkedin.com/posts/leilagharani_excel-activity-7435612736656412672-QE83,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-03-06T09:10:23.423Z,229,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB7,C0,F5_video,false,false,false,false,false,false,false,false,false,false,true,144,24,3,2,0,0,136,false,false,false,false,false,false,false,451.5,0.5082872928176796,-0.6767084542167856,0.1875,false,strict
LI-7437801389084549120,https://www.linkedin.com/posts/leilagharani_msexcel-activity-7437801389084549120-3y-i,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-03-12T10:07:18.825Z,540,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB12,C6,F5_video,false,true,false,false,false,false,false,false,false,false,true,102,17,4,2,0,1,73,true,false,false,false,false,false,false,451.5,1.1955801104972377,0.17863151570649993,0.6458333333333334,false,strict
LI-7440387646021058560,https://www.linkedin.com/posts/leilagharani_msexcel-excel-activity-7440387646021058560-nxwG,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-03-19T13:24:10.529Z,228,true,true,true,aofa-2026-07-28-v1,H8,J4,P1,AR1,K4,PB7,C6,F2_static_image,true,true,true,false,true,true,false,false,true,false,true,1012,180,22,10,0,3,60,true,false,true,true,false,true,false,451.5,0.5060773480662983,-0.6810657595857412,0.14583333333333334,false,strict
LI-7442148273970208768,https://www.linkedin.com/posts/leilagharani_youtube-excel-activity-7442148273970208768-oevD,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-03-24T10:00:16.943Z,2378,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR0,K1,PB7,C6,F2_static_image,true,true,true,false,true,false,false,false,false,false,true,2599,471,42,16,0,1,48,false,true,false,true,false,false,true,451.5,5.257458563535912,1.6596477471629765,0.9791666666666666,true,strict
LI-7442969040727273472,https://www.linkedin.com/posts/leilagharani_excel-msexcel-activity-7442969040727273472-bCXi,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-03-26T16:21:42.987Z,465,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K1,PB7,C0,F5_video,true,false,false,true,false,false,false,false,false,false,true,323,59,11,4,0,0,48,false,true,false,true,false,false,false,451.5,1.0298342541436465,0.029397870985664376,0.5208333333333334,false,strict
LI-7445394661189484544,https://www.linkedin.com/posts/leilagharani_100-files-1-second-to-rename-them-all-activity-7445394661189484544-4n6x,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-04-02T09:00:15.971Z,700,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB12,C0,F5_video,true,false,false,false,false,false,false,false,false,false,true,131,24,3,2,0,0,39,false,true,false,true,false,false,false,451.5,1.5491712707182321,0.4377201238946089,0.8541666666666666,true,strict
LI-7447988253099663361,https://www.linkedin.com/posts/leilagharani_excel-ges2026-activity-7447988253099663361-BJHU,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-04-09T12:46:16.469Z,412,true,true,true,aofa-2026-07-28-v1,H8,J2,P3,AR4,K3,PB7,C6,F5_video,true,true,true,false,false,false,false,false,false,false,true,326,63,11,4,1,2,52,true,true,true,true,false,true,false,451.5,0.912707182320442,-0.09134017017894802,0.4375,false,strict
LI-7450475139051388928,https://www.linkedin.com/posts/leilagharani_excel-activity-7450475139051388928-t3il,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-04-16T09:28:16.284Z,675,true,true,true,aofa-2026-07-28-v1,H9,J3,P0,AR3,K1,PB7,C0,F2_static_image,false,false,false,false,false,false,false,false,false,false,true,707,117,15,8,0,0,81,false,false,true,false,false,false,false,451.5,1.4939226519337017,0.4014053129029831,0.7708333333333334,false,strict
LI-7454884808368799744,https://www.linkedin.com/posts/leilagharani_excel-activity-7454884808368799744-9M2j,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-04-28T13:30:43.377Z,829,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR3,K3,PB7,C6,F5_video,false,true,false,false,false,false,false,false,false,false,true,157,29,6,3,0,1,64,false,false,false,false,false,false,false,451.5,1.8342541436464088,0.6066379376506621,0.8958333333333334,true,strict
LI-7458133914826674176,https://www.linkedin.com/posts/leilagharani_work-hard-and-youll-be-noticed-thats-activity-7458133914826674176-qN_G,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-05-07T12:41:30.722Z,676,true,true,true,aofa-2026-07-28-v1,H9,J5,P0,AR0,K6,PB9,C0,F5_video,false,false,false,false,false,false,false,false,false,false,true,139,24,5,2,0,0,34,false,false,false,false,false,false,false,451.5,1.496132596685083,0.4028835097722938,0.8125,false,strict
LI-7460345899198840832,https://www.linkedin.com/posts/leilagharani_heres-why-i-go-to-the-global-excel-summit-activity-7460345899198840832-eETg,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-05-13T15:11:08.893Z,343,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB7,C6,F5_video,false,true,false,false,false,false,false,false,false,false,true,95,18,4,2,0,1,43,false,false,true,false,false,false,false,451.5,0.7602209944751381,-0.27414610576658305,0.3125,false,strict
LI-7460676588817326080,https://www.linkedin.com/posts/leilagharani_excel-officescripts-activity-7460676588817326080-W-jd,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-05-14T13:05:11.442Z,255,true,true,true,aofa-2026-07-28-v1,H9,J4,P1,AR2,K4,PB7,C2,F2_static_image,false,false,false,false,false,false,false,false,true,false,true,416,70,12,6,0,0,26,false,false,true,false,false,false,false,451.5,0.5657458563535912,-0.5696103186604189,0.22916666666666666,false,strict
LI-7463531450043129856,https://www.linkedin.com/posts/leilagharani_ges2026-activity-7463531450043129856-pok3,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-05-22T10:09:23.399Z,400,true,true,true,aofa-2026-07-28-v1,H4,J4,P0,AR5,K3,PB7,C0,F3_multi_image,true,false,false,false,false,false,false,false,false,false,true,2302,404,30,14,0,0,49,false,false,false,true,false,false,false,451.5,0.8861878453038674,-0.12082633583341185,0.3541666666666667,false,strict
LI-7465384748870365184,https://www.linkedin.com/posts/leilagharani_just-came-across-this-clip-from-earlier-this-activity-7465384748870365184-Qc7X,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-05-27T12:53:44.272Z,438,true,true,true,aofa-2026-07-28-v1,H9,J5,P0,AR0,K6,PB9,C7,F5_video,false,false,false,false,false,false,false,false,false,false,true,431,72,7,4,0,0,113,false,false,false,false,false,false,false,451.5,0.9701657458563536,-0.030288350064809677,0.4791666666666667,false,strict
LI-7466035659451916289,https://www.linkedin.com/posts/leilagharani_powerpoint-officetips-activity-7466035659451916289-hx8T,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-05-29T08:00:13.448Z,516,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB12,C0,F5_video,true,false,false,false,false,false,false,false,false,false,true,255,38,7,4,0,0,27,false,false,false,true,false,false,false,451.5,1.1425414364640885,0.13325511136844792,0.5625,false,strict
LI-7470373054867718144,https://www.linkedin.com/posts/leilagharani_microsoftexcel-microsoftcopilot-activity-7470373054867718144-rjUH,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-06-10T07:15:29.100Z,657,true,true,true,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB7,C0,F5_video,false,false,false,false,false,false,false,false,false,false,true,393,66,11,6,0,0,10,false,false,false,false,false,false,false,451.5,1.4541436464088398,0.3744171681853361,0.7291666666666666,false,strict
LI-7470808627033894913,https://www.linkedin.com/posts/leilagharani_excel-powerquery-activity-7470808627033894913-UB0e,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-06-11T12:06:17.597Z,211,true,true,true,aofa-2026-07-28-v1,H3,J3,P0,AR0,K1,PB7,C0,F2_static_image,false,false,false,false,false,false,false,false,false,false,true,296,48,9,4,0,0,65,false,false,true,false,false,false,false,451.5,0.4685082872928177,-0.7582014884679689,0.10416666666666667,false,strict
LI-7472629494042947584,https://www.linkedin.com/posts/leilagharani_lets-say-someone-hands-you-a-folder-of-csv-activity-7472629494042947584-7yeZ,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-06-16T12:41:46.122Z,401,true,true,true,aofa-2026-07-28-v1,H8,J2,P0,AR0,K1,PB6,C2,F3_multi_image,true,true,false,false,false,true,false,false,false,false,true,669,116,12,6,0,2,141,false,false,false,true,false,false,true,451.5,0.8883977900552487,-0.11833567452096005,0.3958333333333333,false,strict
LI-7475161318120103936,https://www.linkedin.com/posts/leilagharani_if-you-dont-like-the-sound-of-your-voice-activity-7475161318120103936-Nc3a,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-06-23T12:22:20.021Z,522,true,true,true,aofa-2026-07-28-v1,H8,J1,P0,AR0,K3,PB12,C6,F5_video,false,true,false,false,false,false,false,false,false,false,true,131,25,3,2,0,1,69,false,false,false,false,false,false,true,451.5,1.1558011049723758,0.14479370092494204,0.6041666666666666,false,strict
LI-7475889674129924097,https://www.linkedin.com/posts/leilagharani_excel-microsoftcopilot-copilot-activity-7475889674129924097-SQED,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-06-25T12:36:33.626Z,137,true,true,true,aofa-2026-07-28-v1,H9,J4,P0,AR0,K1,PB6,C6,F2_static_image,false,true,false,false,false,false,false,false,false,false,true,449,75,16,7,0,2,29,false,false,true,false,false,false,true,451.5,0.30497237569060776,-1.187534077982776,0.020833333333333332,false,strict
LI-7480240021107732482,https://www.linkedin.com/posts/leilagharani_most-of-us-wouldnt-drop-an-excel-file-in-activity-7480240021107732482-mz89,IMP-X1,Leila Gharani,https://www.linkedin.com/in/leilagharani,implementation_adjacent,established_20k_plus,170947,2026-07-07T12:43:17.171Z,257,true,true,true,aofa-2026-07-28-v1,H8,J4,P6,AR4,K4,PB6,C6,F2_static_image,false,true,false,false,false,false,false,false,false,false,true,804,147,10,5,0,1,107,false,false,true,false,false,false,false,451.5,0.5701657458563536,-0.5618281782183638,0.2708333333333333,false,strict
LI-7467923303068942336,https://www.linkedin.com/posts/woodsrach_im-hosting-a-free-masterclass-today-at-5pm-activity-7467923303068942336-Ublo,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-03T13:01:02.757Z,72,true,true,false,aofa-2026-07-28-v1,H4,J7,P6,AR0,K3,PB6,C3,F2_static_image,true,false,false,false,false,false,true,false,false,false,false,499,92,9,5,0,0,139,false,true,false,true,false,true,false,66,1.0895522388059702,0.08576682175742523,0.5588235294117647,false,decision
LI-7468262826755653632,https://www.linkedin.com/posts/woodsrach_anything-worth-doing-is-worth-being-bad-at-activity-7468262826755653632-GOrG,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-04T11:30:11.512Z,59,true,true,false,aofa-2026-07-28-v1,H9,J5,P1,AR5,K4,PB9,C6,F1_text_only,false,true,true,false,true,false,false,false,false,false,true,1111,200,19,10,0,4,49,false,false,false,false,false,false,true,66,0.8955223880597015,-0.11034805716886531,0.3235294117647059,false,decision
LI-7468680956875558912,https://www.linkedin.com/posts/woodsrach_i-turned-off-built-in-memory-in-most-of-my-activity-7468680956875558912-NGJE,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-05T15:11:41.501Z,151,true,true,false,aofa-2026-07-28-v1,H9,J7,P6,AR5,K3,PB6,C6,F1_text_only,false,true,false,false,false,true,true,false,false,false,false,1099,183,34,15,4,3,55,false,false,false,false,true,true,false,66,2.2686567164179103,0.8191879014553107,0.9117647058823529,true,decision
LI-7469747412220403712,https://www.linkedin.com/posts/woodsrach_i-spent-18-months-studying-systems-thinking-activity-7469747412220403712-ULT9,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-08T13:49:24.269Z,66,true,true,false,aofa-2026-07-28-v1,H4,J4,P0,AR0,K1,PB12,C7,F5_video,true,false,false,false,false,false,false,false,false,false,true,296,48,5,3,0,0,93,false,true,false,true,false,false,false,66,1,0,0.5,false,decision
LI-7470080763699470336,https://www.linkedin.com/posts/woodsrach_everyone-says-give-your-ai-more-context-activity-7470080763699470336-guuW,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-09T11:54:01.455Z,60,true,true,false,aofa-2026-07-28-v1,H8,J1,P0,AR3,K3,PB6,C6,F1_text_only,true,true,false,false,false,true,false,false,false,false,true,913,162,21,11,0,1,88,false,false,false,true,false,true,false,66,0.9104477611940298,-0.09381875521765437,0.4117647058823529,false,decision
LI-7472293947885662208,https://www.linkedin.com/posts/woodsrach_one-principle-from-the-playbooking-method-activity-7472293947885662208-xx3A,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-15T14:28:25.684Z,98,true,true,false,aofa-2026-07-28-v1,H4,J4,P6,AR0,K3,PB6,C7,F5_video,false,false,false,false,false,false,false,false,false,false,true,310,56,5,3,0,0,77,false,false,false,false,false,false,false,66,1.4776119402985075,0.39042723074362407,0.7647058823529411,false,decision
LI-7472984912271171584,https://www.linkedin.com/posts/woodsrach_ai-isnt-unreliable-its-just-running-on-activity-7472984912271171584-Va4Z,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-17T12:14:04.431Z,55,true,true,false,aofa-2026-07-28-v1,H4,J3,P6,AR3,K3,PB6,C7,F5_video,true,false,false,true,false,false,false,false,false,false,true,548,96,13,7,1,0,48,false,false,false,true,false,true,false,66,0.835820895522388,-0.17934092865581608,0.2647058823529412,false,decision
LI-7474464901432823808,https://www.linkedin.com/posts/woodsrach_what-are-you-playbooking-this-weekend-activity-7474464901432823808-x7me,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-21T14:15:01.344Z,24,true,true,false,aofa-2026-07-28-v1,H8,J1,P0,AR0,K3,PB12,C6,F1_text_only,false,true,false,false,false,false,false,false,false,false,true,41,6,1,1,0,1,41,true,false,false,false,false,false,false,66,0.373134328358209,-0.9858167945227652,0.029411764705882353,false,decision
LI-7474796281605877760,https://www.linkedin.com/posts/woodsrach_one-of-the-riskiest-moves-right-now-is-staying-activity-7474796281605877760-wadL,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-22T12:11:48.534Z,78,true,true,false,aofa-2026-07-28-v1,H9,J4,P4,AR0,K3,PB6,C0,F1_text_only,true,false,false,false,true,false,false,false,false,false,true,245,50,9,5,3,0,95,false,false,false,true,false,false,false,66,1.1791044776119404,0.16475523307605577,0.6764705882352942,false,decision
LI-7475148156595474433,https://www.linkedin.com/posts/woodsrach_stop-treating-ai-as-a-tech-project-rachel-activity-7475148156595474433-7VNB,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-23T11:30:02.069Z,27,true,true,false,aofa-2026-07-28-v1,H9,J1,P0,AR0,K3,PB6,C0,F6_link_article,true,false,false,false,false,true,false,false,false,false,true,201,34,5,3,0,0,130,false,false,true,true,false,false,false,66,0.417910447761194,-0.8724881092157619,0.08823529411764706,false,decision
LI-7475540827251924992,https://www.linkedin.com/posts/woodsrach_most-people-let-their-ai-infer-context-about-activity-7475540827251924992-585R,IMP-X2,Rachel Woods,https://www.linkedin.com/in/woodsrach,implementation_adjacent,established_20k_plus,44642,2026-06-24T13:30:22.049Z,73,true,true,false,aofa-2026-07-28-v1,H9,J3,P3,AR5,K3,PB6,C6,F1_text_only,true,true,false,false,true,false,false,false,false,false,true,1573,272,29,12,6,4,102,false,false,false,true,false,false,true,66,1.1044776119402986,0.09937247381320358,0.6176470588235294,false,decision
