provenance_id,record_id,source_type,source_reference,collected_at,access_method,read_only,observation_scope,limitations,confidence
PV-00686,LI-7479260698779226112,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00687,LI-7480229209886535680,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00688,LI-7459844945877569536,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00689,LI-7460645124172111874,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00690,LI-7462233704904441856,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00691,LI-7462381549825556480,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00692,LI-7463106339859263488,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00693,LI-7464918323516928000,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00694,LI-7465280694563360769,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00695,LI-7465643078197116929,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00696,LI-7466005473142390786,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00697,LI-7466444154139488256,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00698,LI-7467455065461600256,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00699,LI-7468179834582626304,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00700,LI-7469991780231487488,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00701,LI-7470716638506618880,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
PV-00702,LI-7472528470573678593,repository_stage0_current_market,/Users/tigershetty/.codex/worktrees/c0be/Codex-Linkedin-V3/infographic-setup/references/outputs/019f9f5f-70b9-7a02-905c-01042213e908/linkedin-v4-full-study-2026-07-28/04-analysis/current-market-posts.csv,2026-07-28T00:00:00Z,version-controlled repository evidence,true,"Public interactions, creator-relative response ratio, native format, and automated observable-feature codes.",Public interactions are not reach. Creator histories have strict/decision/radar and censoring states. Meaning-heavy automated labels are exploratory only.,medium for identifiers/interactions; low-to-medium for automated tags
